id,pubMedId,publishedDateForPrint,title,authors,openAccess
735728931,31080068,2019 05 16,"Rational engineering of xcamps, a multicolor GECI suite for in vivo imaging of complex brain circuit dynamics.",Inoue M; Takeuchi A; Manita S; Horigane SI; Sakamoto M; Kawakami R; Yamaguchi K; Otomo K; Yokoyama H; Kim R; Yokoyama T; Takemoto-Kimura S; Abe M; Okamura M; Kondo Y; Quirin S; Ramakrishnan C; Imamura T; Sakimura K; Nemoto T; Kano M; Fujii H; Deisseroth K; Kitamura K; Bito H,False
734007092,30220461,2018 10 04,Aster proteins facilitate nonvesicular plasma membrane to ER cholesterol transport in mammalian cells.,Sandhu J; Li S; Fairall L; Pfisterer SG; Gurnett JE; Xiao X; Weston TA; Vashi D; Ferrari A; Orozco JL; Hartman CL; Strugatsky D; Lee SD; He C; Hong C; Jiang H; Bentolila LA; Gatta AT; Levine TP; Ferng A; Lee R; Ford DA; Young SG; Ikonen E; Schwabe JWR; Tontonoz P,False
736625082,31539494,2019 09 19,Physical and functional compartmentalization of archaeal chromosomes.,Takemata N; Samson RY; Bell SD,False
736211298,31327527,2019 08 08,"An integrative model of cellular states, plasticity, and genetics for glioblastoma.",Neftel C; Laffy J; Filbin MG; Hara T; Shore ME; Rahme GJ; Richman AR; Silverbush D; Shaw ML; Hebert CM; Dewitt J; Gritsch S; Perez EM; Gonzalez Castro LN; Lan X; Druck N; Rodman C; Dionne D; Kaplan A; Bertalan MS; Small J; Pelton K; Becker S; Bonal D; Nguyen QD; Servis RL; Fung JM; Mylvaganam R; Mayr L; Gojo J; Haberler C; Geyeregger R; Czech T; Slavc I; Nahed BV; Curry WT; Carter BS; Wakimoto H; Brastianos PK; Batchelor TT; Stemmer-Rachamimov A; Martinez-Lage M; Frosch MP; Stamenkovic I; Riggi N; Rheinbay E; Monje M; Rozenblatt-Rosen O; Cahill DP; Patel AP; Hunter T; Verma IM; Ligon KL; Louis DN; Regev A; Bernstein BE; Tirosh I; Suvà ML,False
736625205,31543266,2019 10 03,Structural Insight into Eukaryotic Sterol Transport through Niemann-Pick Type C Proteins.,Winkler MBL; Kidmose RT; Szomek M; Thaysen K; Rawson S; Muench SP; Wüstner D; Pedersen BP,False
727114583,27984733,2016 Dec 15,A Multiplexed Single-Cell CRISPR Screening Platform Enables Systematic Dissection of the Unfolded Protein Response.,Adamson B; Norman TM; Jost M; Cho MY; Nuñez JK; Chen Y; Villalta JE; Gilbert LA; Horlbeck MA; Hein MY; Pak RA; Gray AN; Gross CA; Dixit A; Parnas O; Regev A; Weissman JS,False
735770854,31104843,2019 05 30,Molecular Basis for poly(A) RNP Architecture and Recognition by the Pan2-Pan3 Deadenylase.,Schäfer IB; Yamashita M; Schuller JM; Schüssler S; Reichelt P; Strauss M; Conti E,False
732224039,29198525,2017 Dec 14,A J-Protein Co-chaperone Recruits BiP to Monomerize IRE1 and Repress the Unfolded Protein Response.,Amin-Wetzel N; Saunders RA; Kamphuis MJ; Rato C; Preissler S; Harding HP; Ron D,False
736508852,31474363,2019 09 05,Long-Lasting Rescue of Network and Cognitive Dysfunction in a Genetic Schizophrenia Model.,Mukherjee A; Carvalho F; Eliez S; Caroni P,False
736475238,31442409,2019 08 22,Structural basis for allosteric ligand recognition in the human CC chemokine receptor 7.,Jaeger K; Bruenle S; Weinert T; Guba W; Muehle J; Miyazaki T; Weber M; Furrer A; Haenggi N; Tetaz T; Huang CY; Mattle D; Vonach JM; Gast A; Kuglstatter A; Rudolph MG; Nogly P; Benz J; Dawson RJP; Standfuss J,False
735052942,30735633,2019 02 07,Establishing Cerebral Organoids as Models of Human-Specific Brain Evolution.,Pollen AA; Bhaduri A; Andrews MG; Nowakowski TJ; Meyerson OS; Mostajo-Radji MA; Di Lullo E; Alvarado B; Bedolli M; Dougherty ML; Fiddes IT; Kronenberg ZN; Shuga J; Leyrat AA; West JA; Bershteyn M; Lowe CB; Pavlovic BJ; Salama SR; Haussler D; Eichler EE; Kriegstein AR,False
733324430,29856955,2018 05 31,Human-Specific NOTCH2NL Genes Expand Cortical Neurogenesis through Delta/Notch Regulation.,Suzuki IK; Gacquer D; Van Heurck R; Kumar D; Wojno M; Bilheu A; Herpoel A; Lambert N; Cheron J; Polleux F; Detours V; Vanderhaeghen P,False
733325127,29856954,2018 05 31,Human-Specific NOTCH2NL Genes Affect Notch Signaling and Cortical Neurogenesis.,Fiddes IT; Lodewijk GA; Mooring M; Bosworth CM; Ewing AD; Mantalas GL; Novak AM; van den Bout A; Bishara A; Rosenkrantz JL; Lorig-Roach R; Field AR; Haeussler M; Russo L; Bhaduri A; Nowakowski TJ; Pollen AA; Dougherty ML; Nuttle X; Addor MC; Zwolinski S; Katzman S; Kriegstein A; Eichler EE; Salama SR; Jacobs FMJ; Haussler D,False
732397732,29307494,2018 01 11,The Dynamic Landscape of Open Chromatin during Human Cortical Neurogenesis.,de la Torre-Ubieta L; Stein JL; Won H; Opland CK; Liang D; Lu D; Geschwind DH,False
735847056,31150624,2019 05 30,A Public BCR Present in a Unique Dual-Receptor-Expressing Lymphocyte from Type 1 Diabetes Patients Encodes a Potent T Cell Autoantigen.,Ahmed R; Omidian Z; Giwa A; Cornwell B; Majety N; Bell DR; Lee S; Zhang H; Michels A; Desiderio S; Sadegh-Nasseri S; Rabb H; Gritsch S; Suva ML; Cahan P; Zhou R; Jie C; Donner T; Hamad ARA,False
736470481,31442407,2019 08 22,Systematic Immunotherapy Target Discovery Using Genome-Scale In Vivo CRISPR Screens in CD8 T Cells.,Dong MB; Wang G; Chow RD; Ye L; Zhu L; Dai X; Park JJ; Kim HR; Errami Y; Guzman CD; Zhou X; Chen KY; Renauer PA; Du Y; Shen J; Lam SZ; Zhou JJ; Lannin DR; Herbst RS; Chen S,False
736250588,31348890,2019 07 25,A Paranigral VTA Nociceptin Circuit that Constrains Motivation for Reward.,Parker KE; Pedersen CE; Gomez AM; Spangler SM; Walicki MC; Feng SY; Stewart SL; Otis JM; Al-Hasani R; McCall JG; Sakers K; Bhatti DL; Copits BA; Gereau RW; Jhou T; Kash TJ; Dougherty JD; Stuber GD; Bruchas MR,False
736055232,31257024,2019 07 25,LC3-Associated Endocytosis Facilitates β-Amyloid Clearance and Mitigates Neurodegeneration in Murine Alzheimer's Disease.,Heckmann BL; Teubner BJW; Tummers B; Boada-Romero E; Harris L; Yang M; Guy CS; Zakharenko SS; Green DR,False
732863257,29551269,2018 03 22,Ribosome levels selectively regulate translation and lineage commitment in human hematopoiesis.,Khajuria RK; Munschauer M; Ulirsch JC; Fiorini C; Ludwig LS; McFarland SK; Abdulhay NJ; Specht H; Keshishian H; Mani DR; Jovanovic M; Ellis SR; Fulco CP; Engreitz JM; Schütz S; Lian J; Gripp KW; Weinberg OK; Pinkus GS; Gehrke L; Regev A; Lander ES; Gazda HT; Lee WY; Panse VG; Carr SA; Sankaran VG,False
734040333,30241608,2018 09 20,Dynamic human environmental exposome revealed by longitudinal personal monitoring.,Jiang C; Wang X; Li X; Inlora J; Wang T; Liu Q; Snyder M,False
732450290,29328912,2018 01 11,BCG Educates Hematopoietic Stem Cells to Generate Protective Innate Immunity against Tuberculosis.,Kaufmann E; Sanz J; Dunn JL; Khan N; Mendonça LE; Pacis A; Tzelepis F; Pernet E; Dumaine A; Grenier JC; Mailhot-Léonard F; Ahmed E; Belle J; Besla R; Mazer B; King IL; Nijnik A; Robbins CS; Barreiro LB; Divangahi M,False
735980155,31199917,2019 06 13,Viral Capsid Trafficking along Treadmilling Tubulin Filaments in Bacteria.,Chaikeeratisak V; Khanna K; Nguyen KT; Sugie J; Egan ME; Erb ML; Vavilina A; Nonejuie P; Nieweglowska E; Pogliano K; Agard DA; Villa E; Pogliano J,False
727835478,28735753,2017 Jul 27,Genome organization drives chromosome fragility.,Canela A; Maman Y; Jung S; Wong N; Callen E; Day A; Kieffer-Kwon KR; Pekowska A; Zhang H; Rao SSP; Huang SC; Mckinnon PJ; Aplan PD; Pommier Y; Aiden EL; Casellas R; Nussenzweig A,False
736365081,31398339,2019 08 08,A reverse ecology approach based on a biological definition of microbial populations.,Arevalo P; VanInsberghe D; Elsherbini J; Gore J; Polz MF,False
733392063,29887378,2018 06 14,Next-Generation Machine Learning for Biological Networks.,Camacho DM; Collins KM; Powers RK; Costello JC; Collins JJ,False
735976959,31204100,2019 07 11,Patterns of Early p21 Dynamics Determine Proliferation-Senescence Cell Fate after Chemotherapy.,Hsu CH; Altschuler SJ; Wu LF,False
734323511,30392960,2018 12 13,Cell membranes resist flow.,Shi Z; Graber ZT; Baumgart T; Stone HA; Cohen AE,False
736274194,31348887,2019 07 25,Replication Fork Activation Is Enabled by a Single-Stranded DNA Gate in CMG Helicase.,Wasserman MR; Schauer GD; O'Donnell ME; Liu S,False
736506924,31474366,2019 Sep 05,A Cold-Sensing Receptor Encoded by a Glutamate Receptor Gene.,Gong J; Liu J; Ronan EA; He F; Cai W; Fatima M; Zhang W; Lee H; Li Z; Kim GH; Pipe KP; Duan B; Liu J; Xu XZS,False
736509543,31474367,2019 09 05,Anti-CRISPR-Associated Proteins Are Crucial Repressors of Anti-CRISPR Transcription.,Stanley SY; Borges AL; Chen KH; Swaney DL; Krogan NJ; Bondy-Denomy J; Davidson AR,False
735091269,30773316,2019 02 21,The Small Non-coding Vault RNA1-1 Acts as a Riboregulator of Autophagy.,Horos R; Büscher M; Kleinendorst R; Alleaume AM; Tarafder AK; Schwarzl T; Dziuba D; Tischer C; Zielonka EM; Adak A; Castello A; Huber W; Sachse C; Hentze MW,False
734272225,30343895,2018 11 15,Bifunctional Immunity Proteins Protect Bacteria against FtsZ-Targeting ADP-Ribosylating Toxins.,Ting SY; Bosch DE; Mangiameli SM; Radey MC; Huang S; Park YJ; Kelly KA; Filip SK; Goo YA; Eng JK; Allaire M; Veesler D; Wiggins PA; Peterson SB; Mougous JD,False
736470899,31442402,2019 08 22,The Bone Marrow Protects and Optimizes Immunological Memory during Dietary Restriction.,Collins N; Han SJ; Enamorado M; Link VM; Huang B; Moseman EA; Kishton RJ; Shannon JP; Dixit D; Schwab SR; Hickman HD; Restifo NP; McGavern DB; Schwartzberg PL; Belkaid Y,False
736263057,31353220,2019 08 08,Repressive Gene Regulation Synchronizes Development with Cellular Metabolism.,Cassidy JJ; Bernasek SM; Bakker R; Giri R; Peláez N; Eder B; Bobrowska A; Bagheri N; Nunes Amaral LA; Carthew RW,False
736174901,31299200,2019 07 11,The Cytoplasmic DNA Sensor cGAS Promotes Mitotic Cell Death.,Zierhut C; Yamaguchi N; Paredes M; Luo JD; Carroll T; Funabiki H,False
736477479,31447178,2019 09 05,A Cell-Penetrating Scorpion Toxin Enables Mode-Specific Modulation of TRPA1 and Pain.,Lin King JV; Emrick JJ; Kelly MJS; Herzig V; King GF; Medzihradszky KF; Julius D,False
736361337,31398337,2019 08 08,Tumor microbiome diversity and composition influence pancreatic cancer outcomes.,Riquelme E; Zhang Y; Zhang L; Montiel M; Zoltan M; Dong W; Quesada P; Sahin I; Chandra V; San Lucas A; Scheet P; Xu H; Hanash SM; Feng L; Burks JK; Do KA; Peterson CB; Nejman D; Tzeng CD; Kim MP; Sears CL; Ajami N; Petrosino J; Wood LD; Maitra A; Straussman R; Katz M; White JR; Jenq R; Wargo J; McAllister F,False
736470898,31442403,2019 08 22,Dietary intake regulates the circulating inflammatory monocyte pool.,Jordan S; Tung N; Casanova-Acebes M; Chang C; Cantoni C; Zhang D; Wirtz TH; Naik S; Rose SA; Brocker CN; Gainullina A; Hornburg D; Horng S; Maier BB; Cravedi P; LeRoith D; Gonzalez FJ; Meissner F; Ochando J; Rahman A; Chipuk JE; Artyomov MN; Frenette PS; Piccio L; Berres ML; Gallagher EJ; Merad M,False
733444226,29906448,2018 06 14,"Genomic dissection of bipolar disorder and schizophrenia, including 28 subphenotypes.",Bipolar Disorder and Schizophrenia Working Group of the Psychiatric Genomics Consortium. Electronic address: douglas.ruderfer@vanderbilt.edu; Bipolar Disorder and Schizophrenia Working Group of the Psychiatric Genomics Consortium,False
735854841,31155236,2019 06 27,Alanine Tails Signal Proteolysis in Bacterial Ribosome-Associated Quality Control.,Lytvynenko I; Paternoga H; Thrun A; Balke A; Müller TA; Chiang CH; Nagler K; Tsaprailis G; Anders S; Bischofs I; Maupin-Furlow JA; Spahn CMT; Joazeiro CAP,False
734958999,30712873,2019 02 21,Homeostatic control of sebaceous glands by innate lymphoid cells regulates commensal bacteria equilibrium.,Kobayashi T; Voisin B; Kim DY; Kennedy EA; Jo JH; Shih HY; Truong A; Doebel T; Sakamoto K; Cui CY; Schlessinger D; Moro K; Nakae S; Horiuchi K; Zhu J; Leonard WJ; Kong HH; Nagao K,False
736187346,31299202,2019 07 11,Root system depth in arabidopsis is shaped by EXOCYST70A3 via the dynamic modulation of auxin transport.,Ogura T; Goeschl C; Filiault D; Mirea M; Slovak R; Wolhrab B; Satbhai SB; Busch W,False
736388363,31398340,2019 08 08,Inherited and de novo genetic risk for autism impacts shared networks.,Ruzzo EK; Pérez-Cano L; Jung JY; Wang LK; Kashef-Haghighi D; Hartl C; Singh C; Xu J; Hoekstra JN; Leventhal O; Leppä VM; Gandal MJ; Paskov K; Stockham N; Polioudakis D; Lowe JK; Prober DA; Geschwind DH; Wall DP,False
736388361,31398342,2019 Aug,CAG repeat not polyglutamine length determines timing of huntington’s disease onset,Lee JM; Correia K; Loupe J; Kim KH; Barker D; Hong EP; Chao MJ; Long JD; Lucente D; Vonsattel JPG; Pinto RM; Abu Elneel K; Ramos EM; Mysore JS; Gillis T; Wheeler VC; MacDonald ME; Gusella JF; McAllister B; Massey T; Medway C; Stone TC; Hall L; Jones L; Holmans P; Kwak S; Ehrhardt AG; Sampaio C; Ciosi M; Maxwell A; Chatzi A; Monckton DG; Orth M; Landwehrmeyer GB; Paulsen JS; Dorsey ER; Shoulson I; Myers RH,False
735453056,30955892,2019 04 18,Engineering a model cell for rational tuning of GPCR signaling.,Shaw WM; Yamauchi H; Mead J; Gowers GF; Bell DJ; Öling D; Larsson N; Wigglesworth M; Ladds G; Ellis T,False
735608115,31031008,2019 05 16,An Excitatory Circuit in the Perioculomotor Midbrain for Non-REM Sleep Control.,Zhang Z; Zhong P; Hu F; Barger Z; Ren Y; Ding X; Li S; Weber F; Chung S; Palmiter RD; Dan Y,False
735810528,31130380,2019 05 30,Neuron-Astrocyte Metabolic Coupling Protects against Activity-Induced Fatty Acid Toxicity.,Ioannou MS; Jackson J; Sheu SH; Chang CL; Weigel AV; Liu H; Pasolli HA; Xu CS; Pang S; Matthies D; Hess HF; Lippincott-Schwartz J; Liu Z,False
735050335,30735632,2019 02 07,Small-Molecule Agonists of <i>Ae. aegypti</i> Neuropeptide Y Receptor Block Mosquito Biting.,Duvall LB; Ramos-Espiritu L; Barsoum KE; Glickman JF; Vosshall LB,False
736388362,31398341,2019 08 08,Targeting Peripheral Somatosensory Neurons to Improve Tactile-Related Phenotypes in ASD Models.,Orefice LL; Mosko JR; Morency DT; Wells MF; Tasnim A; Mozeika SM; Ye M; Chirila AM; Emanuel AJ; Rankin G; Fame RM; Lehtinen MK; Feng G; Ginty DD,False
736385543,31402174,2019 08 22,"Large-Scale Analyses of Human Microbiomes Reveal Thousands of Small, Novel Genes.",Sberro H; Fremin BJ; Zlitni S; Edfors F; Greenfield N; Snyder MP; Pavlopoulos GA; Kyrpides NC; Bhatt AS,False
735846835,31150620,2019 05 30,BMAL1-Driven Tissue Clocks Respond Independently to Light to Maintain Homeostasis.,Welz PS; Zinna VM; Symeonidi A; Koronowski KB; Kinouchi K; Smith JG; Guillén IM; Castellanos A; Furrow S; Aragón F; Crainiciuc G; Prats N; Caballero JM; Hidalgo A; Sassone-Corsi P; Benitah SA,False
735571869,31002795,2019 04 18,Polygenic Prediction of Weight and Obesity Trajectories from Birth to Adulthood.,Khera AV; Chaffin M; Wade KH; Zahid S; Brancale J; Xia R; Distefano M; Senol-Cosar O; Haas ME; Bick A; Aragam KG; Lander ES; Smith GD; Mason-Suares H; Fornage M; Lebo M; Timpson NJ; Kaplan LM; Kathiresan S,False
735363231,30901547,2019 03 21,"Genomic Medicine-Progress, Pitfalls, and Promise.",Shendure J; Findlay GM; Snyder MW,False
736384080,31402172,2019 08 22,GDF15 Is an Inflammation-Induced Central Mediator of Tissue Tolerance.,Luan HH; Wang A; Hilliard BK; Carvalho F; Rosen CE; Ahasic AM; Herzog EL; Kang I; Pisani MA; Yu S; Zhang C; Ring AM; Young LH; Medzhitov R,False
734038967,30245013,2018 10 04,Functional genetic variants revealed by massively parallel precise genome editing.,Sharon E; Chen SA; Khosla NM; Smith JD; Pritchard JK; Fraser HB,False
735571855,31002797,2019 04 18,SIRT6 Is Responsible for More Efficient DNA Double-Strand Break Repair in Long-Lived Species.,Tian X; Firsanov D; Zhang Z; Cheng Y; Luo L; Tombline G; Tan R; Simon M; Henderson S; Steffan J; Goldfarb A; Tam J; Zheng K; Cornwell A; Johnson A; Yang JN; Mao Z; Manta B; Dang W; Zhang Z; Vijg J; Wolfe A; Moody K; Kennedy BK; Bohmann D; Gladyshev VN; Seluanov A; Gorbunova V,False
736054061,31257030,2019 07 11,Controlling visually guided behavior by holographic recalling of cortical ensembles.,Carrillo-Reid L; Han S; Yang W; Akrouh A; Yuste R,False
735911125,31178117,2019 06 13,Piwi/PRG-1 Argonaute and TGF-β Mediate Transgenerational Learned Pathogenic Avoidance.,Moore RS; Kaletsky R; Murphy CT,False
735898547,31155232,2019 06 13,Multifunctional natural killer cell engagers targeting nkp46 trigger protective tumor immunity.,Gauthier L; Morel A; Anceriz N; Rossi B; Blanchard-Alvarez A; Grondin G; Trichard S; Cesari C; Sapet M; Bosco F; Rispaud-Blanc H; Guillot F; Cornen S; Roussel A; Amigues B; Habif G; Caraguel F; Arrufat S; Remark R; Romagné F; Morel Y; Narni-Mancinelli E; Vivier E,False
736054428,31257031,2019 07 25,Lipid-Associated Macrophages Control Metabolic Homeostasis in a Trem2-Dependent Manner.,Jaitin DA; Adlung L; Thaiss CA; Weiner A; Li B; Descamps H; Lundgren P; Bleriot C; Liu Z; Deczkowska A; Keren-Shaul H; David E; Zmora N; Eldar SM; Lubezky N; Shibolet O; Hill DA; Lazar MA; Colonna M; Ginhoux F; Shapiro H; Elinav E; Amit I,False
735570136,31002796,2019 04 18,Human Gain-of-Function MC4R Variants Show Signaling Bias and Protect against Obesity.,Lotta LA; Mokrosiński J; Mendes de Oliveira E; Li C; Sharp SJ; Luan J; Brouwers B; Ayinampudi V; Bowker N; Kerrison N; Kaimakis V; Hoult D; Stewart ID; Wheeler E; Day FR; Perry JRB; Langenberg C; Wareham NJ; Farooqi IS,False
736054359,31257023,2019 07 11,Nrf2 activation promotes lung cancer metastasis by inhibiting the degradation of bach1.,Lignitto L; LeBoeuf SE; Homer H; Jiang S; Askenazi M; Karakousi TR; Pass HI; Bhutkar AJ; Tsirigos A; Ueberheide B; Sayin VI; Papagiannakopoulos T; Pagano M,False
736054465,31257027,2019 07 11,BACH1 stabilization by antioxidants stimulates lung cancer metastasis.,Wiel C; Le Gal K; Ibrahim MX; Jahangir CA; Kashif M; Yao H; Ziegler DV; Xu X; Ghosh T; Mondal T; Kanduri C; Lindahl P; Sayin VI; Bergo MO,False
735812641,31130379,2019 05 30,A Growth-Based Framework for Leaf Shape Development and Diversity.,Kierzkowski D; Runions A; Vuolo F; Strauss S; Lymbouridou R; Routier-Kierzkowska AL; Wilson-Sánchez D; Jenke H; Galinha C; Mosca G; Zhang Z; Canales C; Dello Ioio R; Huijser P; Smith RS; Tsiantis M,False
735454650,30951670,2019 04 04,Reassessment of exosome composition.,Jeppesen DK; Fenix AM; Franklin JL; Higginbotham JN; Zhang Q; Zimmerman LJ; Liebler DC; Ping J; Liu Q; Evans R; Fissell WH; Patton JG; Rome LH; Burnette DT; Coffey RJ,False
729069991,28823559,2017 Aug 24,Dynamic reorganization of neuronal activity patterns in parietal cortex.,Driscoll LN; Pettit NL; Minderer M; Chettih SN; Harvey CD,False
735319020,30879786,2019 04 04,Structures of the catalytically activated yeast spliceosome reveal the mechanism of branching.,Wan R; Bai R; Yan C; Lei J; Shi Y,False
732206678,29195077,2017 Nov 30,Epsin-Dependent Ligand Endocytosis Activates Notch by Force.,Langridge PD; Struhl G,False
735529377,30982602,2019 05 02,A compendium of mutational signatures of environmental agents.,Kucab JE; Zou X; Morganella S; Joel M; Nanda AS; Nagy E; Gomez C; Degasperi A; Harris R; Jackson SP; Arlt VM; Phillips DH; Nik-Zainal S,False
734244261,30340041,2018 10 18,The basolateral amygdala is essential for rapid escape: A human and rodent study.,Terburg D; Scheggia D; Triana Del Rio R; Klumpers F; Ciobanu AC; Morgan B; Montoya ER; Bos PA; Giobellina G; van den Burg EH; de Gelder B; Stein DJ; Stoop R; van Honk J,False
735731214,31080066,2019 05 16,Slow delivery immunization enhances HIV neutralizing antibody and germinal center responses via modulation of immunodominance.,Cirelli KM; Carnathan DG; Nogal B; Martin JT; Rodriguez OL; Upadhyay AA; Enemuo CA; Gebru EH; Choe Y; Viviano F; Nakao C; Pauthner MG; Reiss S; Cottrell CA; Smith ML; Bastidas R; Gibson W; Wolabaugh AN; Melo MB; Cossette B; Kumar V; Patel NB; Tokatlian T; Menis S; Kulp DW; Burton DR; Murrell B; Schief WR; Bosinger SE; Ward AB; Watson CT; Silvestri G; Irvine DJ; Crotty S,False
735977151,31204102,2019 06 27,Fc Glycan-Mediated Regulation of Placental Antibody Transfer.,Jennewein MF; Goldfarb I; Dolatshahi S; Cosgrove C; Noelette FJ; Krykbaeva M; Das J; Sarkar A; Gorman MJ; Fischinger S; Boudreau CM; Brown J; Cooperrider JH; Aneja J; Suscovich TJ; Graham BS; Lauer GM; Goetghebuer T; Marchant A; Lauffenburger D; Kim AY; Riley LE; Alter G,False
